Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
12,1,1,New,ok well theecartoon was the coyote and the roadrunner ?,,,?,,,,,,,,,,,,,,,,,,
12,1,1,New,aand the coyote is chasing the roadrunner with a fork and a knife ,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and you know how always the roadrunner,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,like distracts him ?,,like,?,,,,,,,,,,,,,,,,,,
12,1,1,New,like doing the BEEP BEEP noise ?,,like,?,,,,,,,,,,,,,,,,,,
12,1,1,New,he does it,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and then hee digs in,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,he digs the fork and the knife intothe ground ,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and then he’s maad,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and then he makes a plan,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,that he puts a spring and a boxing glove,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and he straps it onto a rock,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and then he’s gonna pull the string,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and then it’s gonna hit the roadrunner while he passes by,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,but then it backfires ?,,,?,,,,,,,,,,,,,,,,,,
12,1,1,New,and then the r rock throws the coyote onto the wal onto the wall,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and then the glove springs back and hits him,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,theen he makes another plan,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,a blueprint of between two canyons ? cliffs,,,?,,,,,,,,,,,,,,,,,,
12,1,1,New,put a tightrope,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and then carry have a anvil with him,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and then drop it on roadrunner’s head while he is passing,a what?,,,,,,,,,,,,,,,,,,,,
12,1,1,New,like anvil ?,…,like,?,,,,,,,,,,,,,,,,,,
12,1,1,New,anvil is like this like,… like a metal thing,"like, like",,,,,,,,,,,,,,,,,,,
12,1,1,New,yeah its heavy,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,and then while he’s walking to the tightrope,,,,,,,,,,,,,,,,,,,,,
12,1,1,New,ih he kinda falls doown ? because of the heaviness ?,,kinda,"?, ?",,,,,,,,,,,,,,,,,,
