Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
13,2,2,New,alright this one is ah roadrunner and coyote ?,mm-hmm,,?,,,,,,,,,,,,,,,,,,
13,2,2,New,and the beginning it s shows like the desert,,like,,,,,,,,,,,,,,,,,,,
13,2,2,New,and then the road,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,and then you see like two like figures like running really fast ?,,"like, like",?,,,,,,,,,,,,,,,,,,
13,2,2,New,and then it it pauses,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,and you see the roadrunner,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,aand like underneath the roadrunner uh,,like,,,,,,,,,,,,,,,,,,,
13,2,2,New,in parentheses it says uh incredible speed,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,and then it flashes the coyote,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,and it says like carnivore,,like,,,,,,,,,,,,,,,,,,,
13,2,2,New,and he has a bib on and he has a knife and a fork,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,so then when they start moving again,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,like the roadrunner is going like just fast enough,,"like, like",,,,,,,,,,,,,,,,,,,
13,2,2,New,so that the the coyote can keep up with him,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,then they like pause for a minute,,like,,,,,,,,,,,,,,,,,,,
13,2,2,New,and the coyote tries to dig the knife and fork into him ,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,and then the c roadrunner just takes off,,just,,,,,,,,,,,,,,,,,,,
13,2,2,New,so he the road uh ,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,coyote is left with his fork and knife in the ground,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,and he falls face first in the ground,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,so he comes up with this plan that um,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,that he has a a boxing glove with a spring in it,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,on like tied around a rock,,like,,,,,,,,,,,,,,,,,,,
13,2,2,New,so that way he’s gonna push the glove in,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,and then he has a string,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,and that way when he saw the coyote or the roadrunner he would pull it,,,,,,,,,,,,,,,,,,,,,
13,2,2,New,and the boxing glove would like shoot out at the roadrunner,,like,,,,,,,,,,,,,,,,,,,
13,2,2,New,and maybe like knock him out ?,,"maybe, like",?,,,,,,,,,,,,,,,,,,
