Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
6,2,2,New,alright so this is a roadrunner and coyote cartoon ,okay,,,,,,,,,,,,,,,,,,,,
6,2,2,New,soo you see ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,it opens where you see the desert and the road ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and then um roadrunner is running in front of coyote ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and coyote is trying to catch the roadrunner ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,aand he’s running faster and faster trying to catch up to him,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and in his hands he has a knife and a fork,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,’cause he’s gonna try to stab him with the knife and the fork ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,to stab him and eat him or whatever ,,or whatever,,,,,,,,,,,,,,,,,,,
6,2,2,New,but right like he jumps to grab him but he misses ,,like,,,,,,,,,,,,,,,,,,,
6,2,2,New,and he ends up grabbing the floor instead ? with the knife and the fork ,,,?,,,,,,,,,,,,,,,,,,
6,2,2,New,and the roadrunner keeps on running ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and he’s frustrated,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,but then he gets an idea ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,while he’s laying on the floor with the knife and the fork ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,so then he has this idea where he t takes,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,there’s like this big rock like hidden from the road,,like,,,,,,,,,,,,,,,,,,,
6,2,2,New,so that roadrunner won’t see,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and a metal like like a metal ring he puts around it ?,,"like, like",?,,,,,,,,,,,,,,,,,,
6,2,2,New,where he attaches boxing glove with a spring ?,,,?,,,,,,,,,,,,,,,,,,
6,2,2,New,so he’s gonna,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,the boxing glove will be held back until the roadrunner comes,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and it’ll punch him and then he’ll be you know on the floor again ,,you know,,,,,,,,,,,,,,,,,,,
6,2,2,New,so then that’s his plan,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,he’s standing behind it,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,somehow when he tries to let the boxing glove go,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,instead of doing what he planned,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,um the rock somehow hits him ? like he gets crashed by the rock ?,,like,"?, ?",,,,,,,,,,,,,,,,,,
6,2,2,New,like the rock goes backwards ? ,,like,"?, ?",,,,,,,,,,,,,,,,,,
6,2,2,New,and then um the boxing glove instead of shooting frontwards,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,it shoots backwards so it hits him in the face ? ,,,?,,,,,,,,,,,,,,,,,,
6,2,2,New,so he’s frustrated again ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,so then he comes up with a new plan um,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and you see him with like a paper like a plan of everything,,"like, like",,,,,,,,,,,,,,,,,,,
6,2,2,New,and you see on the paper it it shows a picture of two cliffs,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and it shows him standing in the middle ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and the he dropped this metal ton on roadrunner on the bottom,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,’cause he’s on the bottom road ? ,,,?,,,,,,,,,,,,,,,,,,
6,2,2,New,so that’s his plan,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,like he’s gonna make a string ? I guess it’s like a string basically,,"I guess, like",?,,,,,,,,,,,,,,,,,,
6,2,2,New,he’s gonna walk on the string and drop the metal ton on roadrunner,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and he’ll be like you know down,,you know,,,,,,,,,,,,,,,,,,,
6,2,2,New,so then you see him actually do it,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,but he doesn’t realize that it’s not gonna work,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,because then he takes the metal ton,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and he’s he’s about to start walking on the the metal on the string,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,that connects both cliffs,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and once he starts walking on it it brings him down,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,’cause of gravity ’cause it’s so heavy,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and he ends up being on the floor ,,,,,,,,,,,,,,,,,,,,,
6,2,2,New,and right when he gets down the roadrunner is about to pass ,,,,,,,,,,,,,,,,,,,,,
