Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
18,3,2,New,alright it starts out,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,it’s the roadrunner and the coyote the looney tunes cartoon,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,the roadrunner,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,the coyote’s chasing the roadrunner on the street,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,they’re going fast,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,all of a sudden they freeze frame the roadrunner,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,and it’s just it says his name,,just,,,,,,,,,,,,,,,,,,,
18,3,2,New,roadrunner,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,and under it it’s parentheses,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,something speedius,,something,,,,,,,,,,,,,,,,,,,
18,3,2,New,like his real name ?,,like,?,,,,,,,,,,,,,,,,,,
18,3,2,New,and then the coyote is after him,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,they freeze frame him,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,and it’s him with a fork and a knife,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,with a bib,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,and then all of a sudden they start running again slowly ,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,keep running running running ,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,coyote jabs,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,coyote is like almost at the roadrunner,,like,,,,,,,,,,,,,,,,,,,
18,3,2,New,and he jabs his fork and knife into the street,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,and misses him ?,,,?,,,,,,,,,,,,,,,,,,
18,3,2,New,and the coyote’s doing like a handstand kind of,,"like, kind of",,,,,,,,,,,,,,,,,,,
18,3,2,New,with the fork and knife into the street,,,,,,,,,,,,,,,,,,,,,
18,3,2,New,and he’s like aw you know ,,"like, you know",,,,,,,,,,,,,,,,,,,
