Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
20,1,1,New,okay um it was uh the roadrunner and the coyote,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,uh cartoon,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and uh the uh,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,it began with the coyote chasing the the roadrunner,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and um he was,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,the coyote was um carrying a knife and a fork,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and um trying to get him,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,with the knife and fork,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and uh he kept missing him,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and the roadrunner got away,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and and then um,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,then then,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,in the next scene,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,thee uh coyote tried to surprise him,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,tried to surprise the roadrunner,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,with this um ,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,like s spring loaded uh fist,,like,,,,,,,,,,,,,,,,,,,
20,1,1,New,that he was gonna um,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,have hit him as the roadrunner run past,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,but before the roadrunner even got there,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,it ended up um backfiring on him,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and hitting him himself with thee uh fist,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and the rock that the first was attached to,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,um so then he tried to surprise him again,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,in the next scene with something else,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,uh this time he was uh up above him,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and uh had a uh heavy anvil ? ,,,?,,,,,,,,,,,,,,,,,,
20,1,1,New,and he was walking on a tight rope,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and I guess he was gonna drop it on him,,I guess,,,,,,,,,,,,,,,,,,,
20,1,1,New,but before he could drop it on him,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,th the weight the anvil made thee uh,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,tightrope drop all the way down to the bottom,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,of the ground,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and um then once he saw that,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,that wasn’t gonna be any good,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,uh the coyote um just threw the anvil to the side,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,but then that made him shoot all the way up into the sky,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,um and then he took some pain pills,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,for his way down,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,um and then uh in the,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,the last scene involved,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,thee uh coyote chasing the um roadrunner,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,into a uh mine,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,aand uh the the mine eventually split,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,into two two ways,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and the coyote thee roadrunner went one way,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and the coyote went the other way,,,,,,,,,,,,,,,,,,,,,
20,1,1,New,and uh once the coyote saw that,,,,,,,,,,,,,,,,,,,,,
