Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
17,1,1,New,this cartoon was wile e. coyote and roadrunner ?,,,?,,,,,,,,,,,,,,,,,,
17,1,1,New,and um roadrunner or,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,yeah roadrunner is being chased by wile e. coyote,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and he’s got,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,kind of he’s got a fork and a knife,,kind of,,,,,,,,,,,,,,,,,,,
17,1,1,New,and he tries to stab her,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and just kind of stabs the ground,,"just, kind of",,,,,,,,,,,,,,,,,,,
17,1,1,New,and his body’s up the air,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and then he falls on the ground,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,so then he decides to hook up,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,like a spring loaded boxing glove,,like,,,,,,,,,,,,,,,,,,,
17,1,1,New,to a rock,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and he’s standing behind the rock,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and he’s waiting for her to go by,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and releases the thing to let the punch go,,thing,,,,,,,,,,,,,,,,,,,
17,1,1,New,and instead of the fist going,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,the rock goes back,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and shoots him into the wall behind him,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and he um the punch,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,the the glove hits him in the face,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,so then he tries to get her by,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,putting a string into across two cliffs,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and he’s going to dr walk across the string,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and drop a weight down on her,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and I don’t know if it’s a h or not,,I don't know if,,,,,,,,,,,,,,,,,,,
17,1,1,New,yeah it is right ?,I don’t know,,?,,,,,,,,,,,,,,,,,,
17,1,1,New,I don’t know,,I don't know,,,,,,,,,,,,,,,,,,,
17,1,1,New,so he takes the weight,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and goes across tries to go across the string,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and the string just kinda goes down to the ground,,"just, kinda",,,,,,,,,,,,,,,,,,,
17,1,1,New,you know the weight pulling him down to the ground from the cliff,,you know,,,,,,,,,,,,,,,,,,,
17,1,1,New,and wile e you know roadrunner comes up,,you know,,,,,,,,,,,,,,,,,,,
17,1,1,New,and kind of you know BEEP BEEPs at him,,"kind of, you know",,,,,,,,,,,,,,,,,,,
17,1,1,New,and he tries to,,,,,,,,,,,,,,,,,,,,,
17,1,1,New, he tries to chucks the weight,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and tries to go after him,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,but the string shot him back up in the air,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,so he goes to release his parachute,,,,,,,,,,,,,,,,,,,,,
17,1,1,New,and it’s full of like silverware and plates and food,,like,,,,,,,,,,,,,,,,,,,
