Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
19,1,1,New,okay so this cartoon was uh roadrunner and coyote ?,,,?,,,,,,,,,,,,,,,,,,
19,1,1,New,so it starts off,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,you know they’re in the desert,,you know,,,,,,,,,,,,,,,,,,,
19,1,1,New,with that one two lane road,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,it’s uh it’s always one of them of course,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and it’s roadrunner and he’s running,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and coyote’s chasing him ,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and then they like there’s all this music,,like,,,,,,,,,,,,,,,,,,,
19,1,1,New,and then it stops,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,it freeze frames,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and you know it shows roadrunner,,you know,,,,,,,,,,,,,,,,,,,
19,1,1,New,then it shows coyote,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and he’s got this like knife and fork in his hands,mm-hmm,like,,,,,,,,,,,,,,,,,,,
19,1,1,New,like you know,,"like, you know",,,,,,,,,,,,,,,,,,,
19,1,1,New,and then they start running again,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and he goes to grab him,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and like he you know he hits the road of course,,"like, you know",,,,,,,,,,,,,,,,,,,
19,1,1,New,and then like he sets up this other like,,"like, like",,,,,,,,,,,,,,,,,,,
19,1,1,New,contraption trying to catch the roadrunner,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and it’s like a boxing glove,,like,,,,,,,,,,,,,,,,,,,
19,1,1,New,attached to a spring ?,okay,,?,,,,,,,,,,,,,,,,,,
19,1,1,New,so like you know it’d shoot out ?,,"like, you know",?,,,,,,,,,,,,,,,,,,
19,1,1,New,aand that’s attached to like this rock,,"like, you know",,,,,,,,,,,,,,,,,,,
19,1,1,New,and he stands behind the rock,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,aand he’s got this string,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,ready to like pull it,,like,,,,,,,,,,,,,,,,,,,
19,1,1,New,so it would knock roadrunner out,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,aand you know roadrunner goes by,,you know,,,,,,,,,,,,,,,,,,,
19,1,1,New,he pulls the string,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and instead of the boxing glove going out,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,the rock goes back,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and then like the boxing glove like hits him in the face,,"like, like",,,,,,,,,,,,,,,,,,,
19,1,1,New,then he um he like pulls out these blueprints of,,like,,,,,,,,,,,,,,,,,,,
19,1,1,New,like these cliffs,,like,,,,,,,,,,,,,,,,,,,
19,1,1,New,and like a tightrope thing,,"like, thing",,,,,,,,,,,,,,,,,,,
19,1,1,New,and he’s you know gonna walk across,,you know,,,,,,,,,,,,,,,,,,,
19,1,1,New,with this anvil,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,aand you know then they show the cliffs,,you know,,,,,,,,,,,,,,,,,,,
19,1,1,New,and you know he starts to walk across with the anvil  ,,you know,,,,,,,,,,,,,,,,,,,
19,1,1,New,and the tightrope you know goes down,,you know,,,,,,,,,,,,,,,,,,,
19,1,1,New,it sinks all the way down to the road,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and roadrunner comes up,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and he’s like you know MEEP MEEP kind of ,,"like, you know, kind of",,,,,,,,,,,,,,,,,,,
19,1,1,New,you know that thing,,"you know, that thing",,,,,,,,,,,,,,,,,,,
19,1,1,New,aand then coyote he like throws the anvil off,,like,,,,,,,,,,,,,,,,,,,
19,1,1,New,of you know from holding it ?,,you know,?,,,,,,,,,,,,,,,,,,
19,1,1,New,and he shoots up into the air,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and he’s like ah you know,,"like, you know",,,,,,,,,,,,,,,,,,,
19,1,1,New,then he like points to his back,,like,,,,,,,,,,,,,,,,,,,
19,1,1,New,and he’s you know fine,,you know,,,,,,,,,,,,,,,,,,,
19,1,1,New,’cause he’s got like this parachute ?,,like,?,,,,,,,,,,,,,,,,,,
19,1,1,New,and he goes to open it,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and like all of his cooking supplies,,like,,,,,,,,,,,,,,,,,,,
19,1,1,New,like paans and stuff like that,,"like, stuff like that",,,,,,,,,,,,,,,,,,,
19,1,1,New,come flying out,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,so then he pulls out this aspirin,,,,,,,,,,,,,,,,,,,,,
19,1,1,New,and like he you know he just takes some,,"like, you know, just",,,,,,,,,,,,,,,,,,,
