Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
10,3,2,New,okay so this is aa cartoon,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,about the roadrunner and the coyote,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,and the coyote is chasing after the roadrunner,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,and he’s wearing a bib,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,and holding a knife and a fork,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,and he lunges to catch the roadrunner,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,but he misses,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,so he’s thinking,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,okay how am I gonna get this roadrunner,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,soo hee goes to a cliff,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,aand he sees that down below is the roadrunner’s path,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,sso he gets an anvil,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,and he thinks that,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,when the roadrunner passes by,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,he’ll throw the anvil on the roadrunner,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,and he’llbe dead or whatever ,,or whatever,,,,,,,,,,,,,,,,,,,
10,3,2,New, and so um,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,so he also attaches a rope to the cliff that he’s on,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,and then there’s a cliff on the other side,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,of the roadrunner’s path ?,,,?,,,,,,,,,,,,,,,,,,
10,3,2,New,so attaches the rope to the other side of the cliff,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,and then he starts to walk across the rope,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,holding the anvil,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,and since the anvil is so heavy,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,it brings him down,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,the rope stretches ? pretty much to the ground ?,,,"?, ?",,,,,,,,,,,,,,,,,,
10,3,2,New,and when the roadrunner comes by,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,the coyote isn’t fast enough,,,,,,,,,,,,,,,,,,,,,
10,3,2,New,to throw the anvil on the roadrunner ?,,,?,,,,,,,,,,,,,,,,,,
10,3,2,New,so the roadrunner just like he comes up to the coyote,,"just, like",,,,,,,,,,,,,,,,,,,
10,3,2,New,and then just turns around and leaves,,just,,,,,,,,,,,,,,,,,,,
