Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
21,1,1,New,this one was the coyote aand uh roadrunner,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and it starts off,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and roadrunner is running,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and wile e. coyote is running behind him,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and then it freezes,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and it shows um roadrunner like in midair,,like,,,,,,,,,,,,,,,,,,,
21,1,1,New,and it says roadrunner,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and underneath his scientific name,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,which I was trying to remember,,I was trying to remember,,,,,,,,,,,,,,,,,,,
21,1,1,New,but it just didn’t happen ,,just,,,,,,,,,,,,,,,,,,,
21,1,1,New,and then um aft behind him,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,is the coyote and he freezes,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and he’s got a fork and knife in his hands,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and it says um coyote,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and underneath carnivorous something or other ,,something or other,,,,,,,,,,,,,,,,,,,
21,1,1,New,and then um it starts up again,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and they’re running,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and he’s chasing after him with the fork and knife,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and he thinks he’s got him,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and he’s just about to stab um roadrunner,,just,,,,,,,,,,,,,,,,,,,
21,1,1,New,and then roadrunner takes off,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,he takes like a burst of acceleration,,like,,,,,,,,,,,,,,,,,,,
21,1,1,New,so he sstabs the ground,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and then he’s like stuck in the ground with his fork and his knife,,like,,,,,,,,,,,,,,,,,,,
21,1,1,New,and his feet are up in the air,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and he then he stops,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and he sits down and his going like this,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and thinking,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and then he has an idea,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,so he gives like a thumbs up,,like,,,,,,,,,,,,,,,,,,,
21,1,1,New,and um he goes and he gets this rock,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,with like a fist,,like,,,,,,,,,,,,,,,,,,,
21,1,1,New,like a boxing glove attached to it,,like,,,,,,,,,,,,,,,,,,,
21,1,1,New,and a spring,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and he pushes it back to the rock,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and I guess he’s gonna let it go,,I guess,,,,,,,,,,,,,,,,,,,
21,1,1,New,so it punches the roadrunner when he runs by,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,so the roadrunner comes,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and he pulls the string,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and the fist stays in place,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and the rock goes back,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and pushes him into a rock,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and then the fist comes back,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and punches him in the head,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,so now he’s got another idea,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,so he gets a blueprint,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and it’s um a tightrope,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and him carrying an anvil out standing on the tightrope,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and dropping the anvil on the roadrunner,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,when he runs by,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,it’s between two cliffs,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,so it says um plaan you know,,you know,,,,,,,,,,,,,,,,,,,
21,1,1,New,walk out on tightrope,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,number two drop anvil on roadrunner,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,number three roadrunner burger or something like that ,,or something like that,,,,,,,,,,,,,,,,,,,
21,1,1,New,um so he drops his blueprint,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and he goes out with his um anvil,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,but the anvil is too heavy,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and it weighs him down the line,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,so he ends up down on the ground,,,,,,,,,,,,,,,,,,,,,
21,1,1,New,and the roadrunner comes,,,,,,,,,,,,,,,,,,,,,
