Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
17,3,1,Old,alright this one was wile e. coyote and roadrunner,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,aand roadrunner um is being chased by wile e. coyote,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,with a fork and knife,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and coyote tries to stab roadrunner,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and he kinda just stabs the ground,,"kinda, just",,,,,,,,,,,,,,,,,,,
17,3,1,Old,he’s sta he’s he’s hanging up in the air,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and drops down,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,once he realizes he’s up in the air I guess,,I guess,,,,,,,,,,,,,,,,,,,
17,3,1,Old,so then he decides he’s gonna try and get her,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,by putting a string across two cliffs,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and use a weight,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and go across the string,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and drop it on her,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,but uh when he walks onto the string with the weights,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,the string just kinda brings him down to the ground,,"just, kinda",,,,,,,,,,,,,,,,,,,
17,3,1,Old,so he tries,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,roadrunner comes up to him,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and beeps,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and he uh tries to chuck the,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,chuck the weight and go after her,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and uh that’s when he’s sh shot up in the air ,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,’cause he didn’t have the weight anymore,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,so he goes to open his parachute,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and it’s full of silverware and food and stuff,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and so he takes out his bock of box of acne aspirin,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,acme aspirin,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and like pops an aspirin,,like,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and hits the ground,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,then oh I missed a couple already,,oh I missed a couple already,,,,,,,,,,,,,,,,,,,
17,3,1,Old,before that,yeah,,,,,[cont. of previous marked],,,,,,,,,,,,,,,
17,3,1,Old,he tries to in between the fork and the string,yeah ,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,you you get it  between the fork and the string,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,he uh he hooks up a spring loaded punch,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,to uh a rock,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and tried to release it when she gets there,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and releases it,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and instead of the punch being thrown,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,the rock throws him back into the wall behind him,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and um and then the fist goes and punches him in the face,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and then and then he had the whole string thing,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,the parachute,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,after that he um,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,he goes to a uh cactus mine,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and uh he runs in,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,runs back out,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,realizing that he doesn’t have a hardhat with the light on it,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and goes back in,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and they’re going in circles,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and wile e. coyote doesn’t realize,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,that roadrunner pulled off into a different entrance,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,so he’s gotta stop where he’s going,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,go back and chase the roadrunner,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,going through a zigzag tunnel,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,just bouncing up and down,,just,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and finally it forks off,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,roadrunner goes takes the higher road I guess,,I guess,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and wile e. coyote takes the low one,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and he just kinda’s like going too fast,,"just, kinda, like",,,,,,,,,,,,,,,,,,,
17,3,1,Old,he’s bouncing along,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and uh by the time he stops his light’s out,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,the light on his helmet’s out,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and he lights a match,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and he’s in a room full of dynamite,,,,,,,,,,,,,,,,,,,,,
17,3,1,Old,and dynamite blows up,,,,,,,,,,,,,,,,,,,,,
