Triad,Narration,Listener,OldOrNew,Transcript,Audience,Hedges,Rising Intonation,,,,,,,,,,,,,,,,,,
9,2,2,New,okay so basically,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,I was watching the roadrunner and the coyote ?,mm-hmm,,?,,,,,,,,,,,,,,,,,,
9,2,2,New,cartoon the looney tunes one,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,so it starts off with the roadrunner is,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,I mean the coyote is chasing the roadrunner ?,,I mean,?,,,,,,,,,,,,,,,,,,
9,2,2,New,and he has like a bib on with a what’s it called,,"like, what's it called",,,,,,,,,,,,,,,,,,,
9,2,2,New,with a knife and a fork in both hands,mm-hmm,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and he’s like chasing after her ?,,like,?,,,,,,,,,,,,,,,,,,
9,2,2,New,and underneath the roadrunner it like states like a caption,,"like, like",,,,,,,,,,,,,,,,,,,
9,2,2,New,so it’s like accelerati,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,I don’t I don’t know which language it was in buut,,I don't know,,,,,,,,,,,,,,,,,,,
9,2,2,New,it basically said that she was fast ?,,,?,,,,,,,,,,,,,,,,,,
9,2,2,New,and then the coyota,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,the coyote they basically said that it was like hungry,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,it was carnivore ?,mm-hmm,,?,,,,,,,,,,,,,,,,,,
9,2,2,New,so he’s like chasing her,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,and he tries sticking his like knife and fork into her,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,but the coyote’s too fast,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,so he just hits the floor,,just,,,,,,,,,,,,,,,,,,,
9,2,2,New,so he’s like all upset,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,he’s like you know,,"like, you know",,,,,,,,,,,,,,,,,,,
9,2,2,New,and he sits down he’s like thinking,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,he’s like oh I have an idea,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,so he goes to the next uh to his next plan,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,where basically,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,’cause they’re like at a canyon ?,,like,?,,,,,,,,,,,,,,,,,,
9,2,2,New,so what happens is that,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,he sits on the side of the canyon,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,he thinks that once the roadrunner passes him,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,like he ha he sets up this contraption basically,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,which is a roock and it has like a spring connected to it ?,,like,?,,,,,,,,,,,,,,,,,,
9,2,2,New,and the spring,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,the end of the spring is connected to a punching glove,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,so he pulls back the spring,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and connects it to the rock,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and he thinks that when he pulls the what’s it called,,what's it called,,,,,,,,,,,,,,,,,,,
9,2,2,New,those the string,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,that it’s gonna let go of the spring,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and the and like the glove is gonna hit the,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,the roadrunner really really fast,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,so what happens is that he’s sitting there,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and he’s waiting for the roadrunner to come,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and he pulls the string,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and instead of the glove going forward,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,it pushes the rock back,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and it squishes him into the,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,what’s it called into whatever wall is behind him ? ,,what's it called,?,,,,,,,,,,,,,,,,,,
9,2,2,New,and then on top of that then like um,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,the glove comes back and hits him also,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,so like instead of moving forward it goes back,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,so whatever,,so whatever,,,,,,,,,,,,,,,,,,,
9,2,2,New,so he goes to the sec to his third plan,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,or second plan,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,aand basically this one is where,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,he decides that he’s gonna put a a string ,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,across on top of the what’s it called um,,what's it called,,,,,,,,,,,,,,,,,,,
9,2,2,New,on top of the canyon ?,,,?,,,,,,,,,,,,,,,,,,
9,2,2,New,and he puts a string there,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and he’s gonna walk to the middle of the string,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,with a with with an anvil ?,,,?,,,,,,,,,,,,,,,,,,
9,2,2,New,and he was gonna drop it down the coyote,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,the what’s it called the roadrunner,,what's it called,,,,,,,,,,,,,,,,,,,
9,2,2,New,when she passes,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,so he takes a what is it ?,,what is it?,,,,,,,,,,,,,,,,,,,
9,2,2,New,so he takes the anvil,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and he starts walking on this rope ,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,but he’s so heavy,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,that it goes all the way down,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,like it pu it goes aall the way down,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,so he’s on the floor uh on the road  ,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and all of a sudden thee what is it ?,,what is it,?,,,,,,,,,,,,,,,,,,
9,2,2,New,the roadrunner rolls up ,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,and she’s like,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,she looks at him and gives him a like MEEP MEEP,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,like a zz a teaser or whatever you know? ,,"like, or whatever, you know",?,,,,,,,,,,,,,,,,,,
9,2,2,New,and he throws the cannon I mean not the cannon,,I mean,,,,,,,,,,,,,,,,,,,
9,2,2,New,the anvil to the side ? ,,,?,,,,,,,,,,,,,,,,,,
9,2,2,New,and it automatically the rope,,,,,,,,,,,,,,,,,,,,,
9,2,2,New,like it springs him up into the air,,like,,,,,,,,,,,,,,,,,,,
9,2,2,New,and he’s like oh I’m smart,,like,,,,,,,,,,,,,,,,,,,
